Character	Number	Chinese etymology	MC description	ZIHUI	Beijing	Jinan	Xi'an	Taiyuan	Hankou	Chengdu	Yangzhou	Suzhou	Wenzhou	Changsha	Shuangfeng	Nanchang	Meixian	Guangzhou	Xiamen	Chaozhou	Fuzhou	Shanghai	Zhongyuan yinyun
�流開三上有云	77	Chinese etymology	0645 1618	iou 2	iou 2	iou 2	iou 2	iou 2	iǝu 2	iôɨ 2	iöy 32	ɦiau 22	iôu 2	iû 2	iu 2	jiu 2	jau 22	iu 2	iu 21	ieu 2	iɨ 32	iou 2	111
�深開三入緝群	78	Chinese etymology	0644 0635	ći 12	ći 11	ći 2	ćiǝʔ 42	ći 12	ći 12	ćiǝʔ 4	ʒ́iôʔ 42	ʒ́iai 42	ći 4	ćhi 31	ćit 41	khip 42	khap 42	kip 41 (lit.); kap 41	kip 42	kiʔ 42	ćîʔ 42	ki 41	112
�山合三上阮非	79	Chinese etymology	0646 1653	fan 2	fã 2	fã 2	fä̃ 2	fan 2	fan 2	fɛ̃ 2	fe_ 2	fa 21	fan 2	xuã 2	фuan 2	fan 2	fān 21	huan 2  (lit.); pîŋ 2	hueŋ 21	xuaŋ 2	fe_ 3	fan 2	113
�山開四平先透	80	Chinese etymology	1131 1798	thian 11	thiã 11	thiã 11	thiɛ 1	thian 11	thian 11	thî̃ 11	thî 11	thi 11	thiẽ 11	thî̃ 11	thiɛn 11	thiɛn 11	thin 11	thian 11 (lit.); thĩ 11	thieŋ 11	thieŋ 11	thî 1	thien 1	115
�遇合三平虞非	81	Chinese etymology	1133 0764	fu 11	fu 11	fu 11	fu 1	fu 11	fu 11	fu 11	fu 11	fo_y 11	fu 11	xǝu 11	фu 11	fu 11	fu 11	hu 11	hu 11	xu 11	fu 3	fu 1; fu 12	116
�蟹開一去泰透	82	Chinese etymology	1132 1057	thai 3	thɛ 3	thɛ 3	thai 3	thai 3	thai 3	thɛ 3	the_ 31 (lit.); tha_ 31	tha 31	thai 31	tha 31	thai 32	thai 3	thāi 31	thai 31	thai 31	thai 31	tha 1; thôʔ 4	thai 3	117
�通合一上董溪	83	Chinese etymology	1313 2696	khuŋ 2	khuŋ 2	khoŋ 2	khuŋ 2	khuŋ 2	khoŋ 2	khɔuŋ 2	khoŋ 2	khoŋ 21	khoŋ 2	khaŋ 2; khǝn 2	khuŋ 2	khuŋ 2	huŋ 21	kɔŋ 2  (lit.); kaŋ 2; kaŋ 11	khoŋ 21	khuŋ 2	khoŋ 3	khuŋ 2	119
�A: 效開三上小書; B: 效開三去笑書	84	Chinese etymology	A: 1421 1376; B: 1421 1377	A: ṣau 2; B: ṣau 3	A: ṣɔ 2; B: ṣɔ 3	A: ṣau 2; B: ṣau 3	A: sau 2; B: sau 3	A: sau 2; B: sau 3	A: sau 2; B: sau 3	A: sɔ 2; B: sɔ 3	A: sä 2; B: sä 31	A: śiɛ 21; B: śiɛ 31	A: ṣau 2; B: ṣau 31	A: śia 2; B: śia 31	A: sɛu 2; B: sɛu 31	A: sau 2; B: sau 3	A: šiu 21; B: šiu 31	A: siu 31; B: siu 31	A: siǝu 21; B: siǝu 31	A: sieu 2  (lit.); chieu 2; B: sieu 31	A: sɔ 3; B: sɔ 3	A: šiau 2; B: šiau 3	120
�流開三平尤云	85	Chinese etymology	1429 1614	iou 12	iou 12	iou 12	iou 1	iou 12	iǝu 12	iôɨ 12	iöy 12	ɦiau 12	iôu 12	iû 12	iu 31	jiu 11	jau 12	iu 12	iu 12	ieu 12	iɨ 1	iou 12	121
�梗開三入昔昌	86	Chinese etymology	1439 0479	c̣hî_ 2	c̣hî_ 11	chi_ 11	chǝʔ 41	chi_ 12	chi_ 12	chǝʔ 4	cha_ʔ 41	chei 41	c̣hî_ 4	c̣hî_ 12 (lit.); tho 11	chak 41	chak 41	čhɛk 43	chîk 41 (lit.); chiɔk 41 (lit.); chioʔ 41	chieʔ 41	cheiʔ 41 (lit.); caʔ 41	chaʔ 4	čhi 42	122
�臻合一平魂定	87	Chinese etymology	1470 2159	thuǝn 12	thuẽ 12	thuẽ 12	thuŋ 1	thǝn 12	tǝn 3	thǝn 12	dǝn 12	dö 12	tǝn 12	duǝn 32	thǝn 12	tun 2	thyn 12	tun 12	tuŋ 11	touŋ 31	tǝŋ 1	tuǝn 12	123
�假開二平麻幫	88	Chinese etymology	1572 0011	pa 11	pa 11	pa 11	pa 1	pa 11	pa 11	pâ 11	po 11	po 11	pa 11	po 11	pa 11	pa 11	pa 11	pa 11	pa 11	pa 11	pa 1  (lit.); po 1	pa 1	124
�效開四去嘯端	89	Chinese etymology	1713 1424	tiau 3	tiɔ 3	tiau 3	tiau 3	tiau 3	tiau 3	tiɔ 3	tiä 31	tiɛ 31	tiau 31	tiǝ 31	tiɛu 11	tiau 3	tiu 31	tiau 31	tiǝu 31	tieu 31	tiɔ 3	tiau 3	127
�臻開三上軫以	90	Chinese etymology	1714 2149	in 2	iẽ 2	iẽ 2	iŋ 2	i 2	in 2	ĩ XH	in 2	ɦiŋ 22	in 2	in 2	in 2	jin 2	jan 22	in 2	iŋ 21	iŋ 2	iiŋ 32	iǝn 2	128
�深開三平侵心	91	Chinese etymology	1800 2135	śin 11	śiẽ 11	śiẽ 11	śiŋ 1	śin 11	śin 11	śĩ 11	sin 11	saŋ 11	sin 11	śin 11	śin 11	sim 11	šam 11	sim 11	sim 11	siŋ 11	siŋ 1	siǝm 1	129
�遇合一上姥匣	92	Chinese etymology	2073 0932	xu 3	xu 3	xu 3	xu 3	xu 3	fu 3	xu 3	ɦǝu 32	vu 22	fu 31	ɣǝu 32	фu 32	fu 3	uu 32	hɔ 32	hou 22	xou 32	ɦu 32	xu 3	131
�流開三上有書	93	Chinese etymology	2087 1542	ṣou 2	ṣou 2	ṣou 2	sou 2	sou 2	sǝu 2	sôɨ 2	söy 2	śiu 21	ṣôu 2	śiû 2	sǝu 2	su 2	šau 21	siu 2  (lit.); chiu 2	chiu 21	chieu 2	sôɨ 3	šiou 2	132
�咸開二入洽莊	94	Chinese etymology	2089 0052	c̣a 11	c̣a 11	ca 11	caʔ 41	ca 12	ca 12	caʔ 4	caʔ 41	ca 41	ca 4	ca 12	cat 41	cap 41	čāt 43	cap 41	cap 41	caʔ 41	caʔ 4	ča 42	133
�止開三平支章	95	Chinese etymology	2388 0441	c̣î_ 11	c̣î_ 11	ci_ 11	ci_ 1	ci_ 11	ci_ 11	ci_ 11	cü 11	ci_ 11	c̣î_ 11	c̣î_ 11	ci_ 11	ci_ 11	či 11	ci 11	ci 11	cie 11	ci_ 1	či_ 1	134
�臻合一平文微	96	Chinese etymology	2429 2196	uǝn 12	uẽ 12	vẽ 12	vuŋ 1	uǝn 12	uǝn 12	uǝn 12	vǝn 12	vaŋ 12	uǝn 12	uǝn 12	un 31	vun 12	man 12	bun 12	buŋ 12	uŋ 12	vǝŋ 32	vǝn 12	135
�流開一上厚端	97	Chinese etymology	2435 1502	tou 2	tou 2	tou 2	tou 2	tou 2	tǝu 2	tôɨ 2	töy 2	teu 21 (lit.); tau 21	tôu 2	tie 2	tɛu 2	tɛu 2	tau 21	tu 2  (lit.); tau 2	tau 21	tau 2	tôɨ 3	tou 2	136
�臻開三平欣見	98	Chinese etymology	2443 2118	ćin 11	ćiẽ 11	ćiẽ 11	ćiŋ 1	ćin 11	ćin 11	ćĩ 11	ćin 11	ćiaŋ 11	ćin 11	ćin 11	ćin 11	kin 11	kan 11	kun 11	kɨŋ 11	kyŋ 11	ćiŋ 1	kiǝn 1	137
�宕合三平陽非	99	Chinese etymology	2455 2232	faŋ 11	faŋ 11	faŋ 11	fa_̃ 1	faŋ 11	faŋ 11	fâŋ 11	fa_ŋ 11	xuɔ 11	fan 11	xaŋ 11	фuɔŋ 11	fɔŋ 11	fɔŋ 11	hɔŋ 11 (lit.); hŋ 11	huaŋ 11	xuɔŋ 11	fa_̃ 1	faŋ 1	138
�臻開三入質日	100	Chinese etymology	2480 0523	ẓî_ 3	ẓî_ 3	ǝ̂ 11	zǝʔ 41	ɨ 12	zi_ 12	lǝʔ 4	zôʔ 42	zai 42	ẓî_ 4	i 12	lǝt 41 (lit.); ńit 41	ńit 41	jat 42	ʒit 42	zik 42	liʔ 42	zôʔ 42 (lit.); ńîʔ 42	ži 43	139
�山合三入月疑	101	Chinese etymology	2588 0399	ye 3	ye 3	ye 11	yǝʔ 41	ye 12	ye 12	yǝʔ 4	yôʔ 42	ńy 42	ye 4	uɛ 31	ńyɔt 41	ńiat 42	jyt 42	ŋuat 42 (lit.); ŋeʔ 42	gueʔ 42	ŋuɔʔ 42	yîʔ 42	ye 43	141
�通合一入屋明	102	Chinese etymology	2606 0759	mu 3	mu 3	mu 11	mǝʔ 41	moŋ 3	mu 12	mɔʔ 4	moʔ 42	mo 42	mo 4	mû 12	muk 41	muk 41	muk 42	bɔk 41 (lit.); bak 42	bak 42	muʔ 42	moʔ 42	mu 43	142
�咸開三去釅溪	103	Chinese etymology	2944 1871	ćhian 3	ćhiã 3	ćhiã 3	ćhiɛ 3	ćhian 3	ćhian 3	ćhĩ 3	ćhî 31	ćhi 31	ćhiẽ 31	ćhî̃ 31	ćhiɛn 31	khiam 3	him 31	khiam 31	khiǝm 31	khieŋ 31	ćhî 3	khiem 3	143
�止開三上止章	104	Chinese etymology	2972 0461	c̣î_ 2	c̣î_ 2	ci_ 2	ci_ 2	ci_ 2	ci_ 2	ci_ 2	cü 2	ci_ 21	c̣î_ 2	c̣î_ 2	ci_ 2	ci_ 2	či 21	ci 2	ci 21	ci 2	ci_ 3	či_ 2	144
�蟹開一平咍端	105	Chinese etymology	2983 1044	tai 2	tɛ 2	tɛ 2	tai 2	tai 2	tai 2	tɛ 2	te_ 11		tai 2	ta 2	tai 2	tai 2	tāi 21	tai 2  (lit.); paĩ 2	tai 21	phai 2	te_ 1		145
�止開三上旨幫	106	Chinese etymology	3024 0532	pi 2	pi 2	pi 2	pi 2	pi 2	pi 2	pi 2	pi 2	pei 21	pi 2	pi 2	pi 2	pi 2	pei 21	pi 2; pi 32	pi 21	pi 2	pi 3	pi 2; phi 12	147
�效開一平豪明	107	Chinese etymology	3029 1291	mau 12	mɔ 12	mau 12	mau 1	mau 12	mau 12	mɔ 12	mä 12	mз 12	mau 12	mǝ 12	mau 31	mau 11	mou 12	mau 12 (lit.); mɔ 12; mŋ 12	mo 12	mɔ 12	mɔ 32	mau 12	148
�止合三上旨書	108	Chinese etymology	3055 1208	ṣuei 2	ṣuei 2	fei 2	suei 2	suei 2	suei 2	suǝi 2	se_ 2  (lit.); sü 2	si_ 21	śyei 2	śy 2	sui 2	sui 2	šö_y 21	sui 2  (lit.); cui 2	cui 21	cuei 2	sü 3	šuei 2	150
�果合一上果曉	109	Chinese etymology	3499 0307	xuo 2	xuǝ 2	xuo 2	xuǝ 2	xo 2	xo 2	xo 2	hǝu 2	fu 21	xo 2	xû 2	фuo 2	fɔ 2	fɔ 21	ho 2  (lit.); he 2; hɔ̃ 2	hue 21	xuɔ 2  (lit.); xuei 2	hu 3	xuo 2	151
�A: 效開二上巧莊; B: 效開二上巧莊	110	Chinese etymology	A: 3629 1355; B: 3629 0116	A: c̣au 2; B: c̣ua 2	A: c̣ɔ 2; B: c̣ua 2	A: cau 2; B: pfa 2	A: cau 2; B: cua 2	A: cau 2; B: cau 2	A: cau 2; B: cau 2	A: cɔ 2; B: cɔ 2  (lit.); cuâ 2	A: cä 2; B: cä 2	A: cɔ 21; B: cɔ 21	A: cau 2; B: cau 2	A: cǝ 2; B: cǝ 2	A: cau 2; B: cau 2	A: cau 2; B: cau 11	A: čāu 21; B: čāu 21	A: ʒiau 2  (lit.); niaũ 2; B: ʒiau 2  (lit.); hiaũ 2	A: ziǝu 21; B: ziǝu 21	A: cɔ 2; B: cau 2	A: cɔ 3; B: cɔ 3	A: čau 2; B: čua 2	152
�遇合三上噳奉	111	Chinese etymology	3637 0784	fu 3	fu 3	fu 3	fu 3	fu 3	fu 3	fu 3	vu 32	vo_y 22	fu 31	ɣǝu 32	фu 32	fu 3	fu 32	hu 32 (lit.); pe 32	pe 22	xu 32	vu 32	fu 2	153
�山開四去霰滂	112	Chinese etymology	3651 1784	phian 3	phiã 3	phiã 3	phiɛ 3	phian 3	phian 3	phî̃ 3	phî 31	phi 31	phiẽ 31	phî̃ 31	phiɛn 2	phiɛn 2	phin 31	phian 31 (lit.); phĩ 31	phieŋ 31	phieŋ 31	phî 3		156
�假開二平麻疑	113	Chinese etymology	3660 0109	ia 12	ia 12	ia 12	ia 1	ia 12	ia 12	iâ 12	ia_ 12 (lit.); ŋa_ 12	ŋo 12	ia 12 (lit.); ŋa 12	ŋo 12	ŋa 31	ŋa 12	ŋa 12	ga 12 (lit.); ge 12	ge 12	ŋa 12	ŋa 32	a 12	157
�流開三平尤疑	114	Chinese etymology	3662 1576	niou 12	ńiou 12	ńiou 12	niou 1	niou 12	ńiǝu 12	niôɨ 12	ńiöy 12	ŋau 12	ńiôu 12	ńiû 12	ńiu 31	ńiu 12	ŋau 12	giu 12 (lit.); gu 12	gu 12	ŋieu 12 (lit.); ŋu 12	ńiɨ 32	iou 12	158
�山合四上銑溪	115	Chinese etymology	3689 2002	ćhyan 2	ćhyã 2	ćhyã 2	ćhyɛ 2	chuan 2	ćhyan 2	ćhyî̃ 2	ćhiö 2	ćhy 21	ćhyẽ 2	thuĩ 2	ćhyɔn 2	khian 2	hyn 21	khian 2	khieŋ 21	kheiŋ 2	ćhyö 1	khyen 2	159
�宕合三平陽云	116	Chinese etymology	3769 2399	uaŋ 12	uaŋ 12	uaŋ 12	va_̃ 1	uaŋ 12	uaŋ 12	uâŋ 12	ɦua_ŋ 12	ɦyɔ 12	uan 12	aŋ 12	uɔŋ 31	vɔŋ 12	uɔŋ 12	ɔŋ 12	uaŋ 12	uɔŋ 12	ua_̃ 32	uaŋ 12	160
丙	117	Chinese etymology	梗開三上梗幫	0014 2512	piŋ 2	piŋ 2	piŋ 2	piŋ 2	pin 2	pin 2	pĩ 2	pin 2	peŋ 21	pin 2	pin 2	pin 2	piaŋ 2	pîŋ 21	pîŋ 2	piã 21	piŋ 2	piŋ 3	piǝŋ 2
流開一上厚明	185	Chinese etymology	3018 0753	mu 2	mu 2	mu 2	mu 2	moŋ 2	mu 2	mo 2	mo 11	mo 22	mo 2	mû 2	mu 2	mu 11	mou 22	bu 2  (lit.); bo 2	bo 21	mu 2	mu 3	mu 2	259
臻開三平真明	186	Chinese etymology	3046 2104	min 12	miẽ 12	miẽ 12	miŋ 1	min 12	min 12	mĩ 12	min 12	meŋ 12	min 12	min 12	min 31	min 12	man 12	min 12	miŋ 12	miŋ 12	miŋ 32	miǝn 12	260
梗合三上梗云	187	Chinese etymology	3057 2723	yŋ 2	yŋ 2	yŋ 2	yŋ 2	yn 2	yn 2	iɔuŋ 2	ioŋ 2	yoŋ 21	yn 2	uǝn 2	yn 2	jun 2	uîŋ 22	îŋ 2	ioŋ 21	iŋ 2	ioŋ 3	iuŋ 2	262
深開三入緝章	188	Chinese etymology	3059 0446	c̣î_ 11	c̣î_ 11	c̣î_ 11	cǝʔ 41	ci_ 12	ci_ 12	cǝʔ 4	côʔ 41	cai 41	c̣î_ 4	c̣î_ 12	cǝt 41	cǝp 41	čap 41	cia 41	cap 41	caiʔ 41	côʔ 4	či 42	263
咸合三上范奉	189	Chinese etymology	3690 1654	fan 3	fã 3	fã 3	fä̃ 3	fan 3	fan 3	fɛ̃ 3	ve_ 32	va 22	fan 31 (lit.); fan 32	ɣuã 2	фuan 32	fam 3	fān 31	huan 32	huam 22	xuaŋ 31	fe_ 3	fan 3	265
山合四平仙匣	190	Chinese etymology	3763 2006	śyan 12	śyã 12	śyã 12	śyɛ 1	śyan 12	śyan 12	śyî̃ 12	iö 12	ɦy 12	śiẽ 12	ɣuĩ 12	śyɔn 31	hian 12	jyn 12	hian 12	hieŋ 12	xieŋ 12; ŋuɔŋ 12	yö 32	xyen 12	266
通合三入燭疑	191	Chinese etymology	3768 1022	y 3	y 3	y 11	y 3	y 3	y 3	iɔi 4	ńioʔ 42	ńyo 42	y 31	y 31	y 32	ńiuk 42	juk 42	giɔk 42 (lit.); gîk 42	gek 42	ŋyʔ 42	ńioʔ 42	iu 43	267
假合二平麻見	192	Chinese etymology	3900 0119	kua 11	kua 11	kua 11	kua 1	kua 11	kua 11	kuâ 11	ko 11	ko 11	kua 11	ko 11	kua 11	kua 11	kua 11	kua 11 (lit.); kue 11	kue 21	kua 11	kuo 1	kua 1	268
假合二上馬疑	193	Chinese etymology	3907 0136	ua 2	ua 2	ua 2	va 2	ua 2	ua 2	uâ 2	ŋo 32	ŋo 22	ua 2	ŋio 2	ua 2	ŋa 2	ŋa 22	ua 2	hia 22	ŋua 2  (lit.); ŋua 32	ŋo 32	ua 2	269
咸開一平談見	194	Chinese etymology	3927 1736	kan 11	kã 11	kã 11	kä̃ 1	kan 11	kan 11	kɛ̃ 11	kö 11	ky 11	kan 11	kuɛ̃ 11	kɔn 11	kam 11	kam 11	kam 11	kam 11	kaŋ 11	kö 1	kam 1	270
梗開二平庚生	195	Chinese etymology	3932 2483	ṣǝŋ 11	ṣǝŋ 11	ṣǝŋ 11	sǝŋ 1	sǝn 11	sǝn 11	sǝn 11	sǝn 11 (lit.); saŋ 11	siɛ 11	sǝn 11	śiǝ̃ 11 (lit.); sõ 11	sɛn 11	sɛn 11	šāŋ 11	sîŋ 11 (lit.); sĩ 11; cĩ 11	sẽ 11	seiŋ 11	sǝŋ 1	šǝŋ 1	271
通合三去用以	196	Chinese etymology	3938 2725	yŋ 3	yŋ 3	yŋ 3	yŋ 3	ioŋ 3	yoŋ 3	iɔuŋ 3	ioŋ 32	ɦyɔ 32	ioŋ 32	in 32	iuŋ 32	juŋ 3	juŋ 32	iɔŋ 32 (lit.); îŋ 32	eŋ 32	öyŋ 32	ioŋ 32	iuŋ 3	272
山開四平先定	197	Chinese etymology	3944 1801	thian 12	thiã 12	thiã 12	thiɛ 1	thian 12	thian 12	thî̃ 12	dî 12	di 12	tiẽ 12	dî̃ 12	thiɛn 12	thiɛn 12	thin 12	tian 12	chaŋ 12	tieŋ 12 (lit.); cheiŋ 12	tî 32	thien 12	274
流開三平尤以	198	Chinese etymology	3945 1616	iou 12	iou 12	iou 12	iou 1	iou 12	iǝu 12	iôɨ 12	iöy 12	ɦiau 12	iôu 12	iû 12	iu 31	jiu 12	jau 12	iu 12	iu 12	ieu 12			275
咸開二入狎見	199	Chinese etymology	3946 0085	ćia 2	ćia 11	ćia 11	ćiaʔ 41	ćia 12	ćia 12	kaʔ 4; ćiaʔ 4  (lit.)	ćiaʔ 41 (lit.); kaʔ 41	ka 41	ćia 4	ka 12	kat 41	kap 41	kāp 43	kap 41 (lit.); kaʔ 41	kaʔ 41	kaʔ 41	ćiaʔ 4	ka 42	276
臻開三平真書	200	Chinese etymology	3947 2071	ṣǝn 11	ṣẽ 11	ṣẽ 11	sǝŋ 1	sǝn 11	sǝn 11	sǝn 11	sǝn 11	saŋ 11	ṣǝn 11	śin 11	sǝn 11	sǝn 11	šan 11	sin 11	siŋ 11	siŋ 11			277
梗開二入陌並	201	Chinese etymology	4101 1025	pai 12	pei 12	pei 12	pai 1; piǝʔ 41	pô 12	pe 12	pɔʔ 4	ba_ʔ 42	ba 42	pô 4	piɛ 12	pɛt 41 (lit.); phak 41	phak 42	pāk 42	pîk 42 (lit.); peʔ 42	peʔ 42	peiʔ 42 (lit.); paʔ 42	paʔ 42	pai 41	279
止開三平支並	202	Chinese etymology	4122 0551	phi 12	phi 12	phi 12	phi 1	phi 12	phi 12	phi 12	bi 12	bei 12	pi 12	bi 12	phi 12	phi 12	phei 12	phi 12 (lit.); phe 12	phue 12	phi 12 (lit.); phuei 12	pi 32	phei 12	280
通合三入屋明	203	Chinese etymology	4158 0761	mu 3	mu 3	mu 11	mǝʔ 41	moŋ 3	mu 12	mɔʔ 4	moʔ 42	mo 42	mo 4	mû 12	muk 41	muk 41	muk 42	bɔk 42 (lit.); bak 42	mak 42	muʔ 42	moʔ 42	mu 43	282
流開三平尤明	204	Chinese etymology	4243 1294	mau 12	mɔ 12	mau 12	mau 1	mau 12	mau 12	mɔ 12	möy 12	muɔ 12	mau 12	mǝ 12	miɛu 31; mau 31 (lit.)	mau 12	māu 12	mau 12 (lit.); maũ 12	mau 12	mau 12	mɔ 32	mou 12	283
止開三上旨書	205	Chinese etymology	4247 0501	ṣî_ 2	ṣî_ 2	si_ 11	si_ 2	si_ 2	si_ 12	si_ 2	sü 2	si_ 21	ṣî_ 2	ṣî_ 12; ṣî_ 2	sǝt 41	chi_ 3	čhi 21	si 2	chi_ 21	chi 2	zi_ 32	ši 42	284
梗開三入昔襌	206	Chinese etymology	4258 0499	ṣî_ 12	ṣî_ 12	ṣî_ 12	sǝʔ 42	si_ 12	si_ 12	sǝʔ 4	za_ʔ 41	zei 42	si_ 4	ṣî_ 31 (lit.); śio 31	sak 41	sak 42	šɛk 42	sîk 41 (lit.); cioʔ 41	cieʔ 42	siʔ 41 (lit.); suɔʔ 41	zaʔ 42	ši 41	285
止開三去至船	207	Chinese etymology	4355 0511	ṣî_ 3	ṣî_ 3	si_ 3	si_ 3	si_ 3	si_ 3	si_ 3	zü 32	zi_ 32	ṣî_ 31	ʒi_ 32	si_ 32	si_ 3	ši 32	si 32	si 32	sei 32	zi_ 32	ši_ 3	286
果合一平戈匣	208	Chinese etymology	4421 0204	xô 12	xǝ 11	xuo 11	xuǝ 1; xǝ 1	xo 12	xo 12	xo 12	ɦǝu 12	vu 12	xo 12	ɣû 12	uo 31	vɔ 12	uɔ 12	ho 12	hua 12	xuɔ 12	ɦu 32	xuo 12	287
深開三入緝來	209	Chinese etymology	4539 0617	li 3	li 3	li 11	liǝʔ 41	ni 12	ni 12	liǝʔ 4	liôʔ 42	li 42	ni 4	ni 31	lit 41	lip 42	lap 42	lip 42	lip 42	liʔ 42	lîʔ 42	li 43	289
曾開三平蒸襌	210	Chinese etymology	0015 2472	c̣hǝŋ 12	c̣hǝŋ 12	c̣hǝŋ 12	chǝŋ 1	chǝn 12	chǝn 12	chǝn 12	zǝn 12	zeŋ 12	c̣ǝn 12	ʒ́in 12 (lit.); din 12	chǝn 12	sǝn 12	šîŋ 12	sîŋ 12	seŋ 12	siŋ 12			290
流開四平幽端	211	Chinese etymology	0016 1575	tiou 11	tiou 11	tiou 11	tiou 1	tiou 11	tiǝu 11	tiôɨ 11	töy 11	tiu 11	tiôu 11	tiû 11	tiu 11	tiu 11	tiu 11	tiu 11	tiu 11	tieu 11	tiɨ 1		291
效開二平肴見	212	Chinese etymology	0074 1438	ćiau 11	ćiɔ 11	ćiau 11	ćiau 1	ćiau 11 (lit.); kau 11	ćiau 11	ćiɔ 11	ćiä 12 (lit.); kä 11	kuɔ 11	ćiau 11	ćiǝ 11	kau 11	kau 11	kāu 11	kau 11	kau 11	kau 11	ćiɔ 1	kau 1	296
梗開三入昔以	213	Chinese etymology	0076 0727	i 3	i 3	i 11	iǝʔ 41	i 12	i 12	iǝʔ 4	iôʔ 42	ɦiai 42	i 4	i 31	it 41	jit 42	jîk 42	îk 42 (lit.); iaʔ 41	ia 32	iʔ 42	ie_ 32		297
宕合三上養敷	214	Chinese etymology	0119 2239	faŋ 2	faŋ 2	faŋ 2	fa_̃ 2	faŋ 2	faŋ 2	fâŋ 2	fa_ŋ 2	xuɔ 21	fan 2	xaŋ 2	фuɔŋ 2	fɔŋ 2	fɔŋ 21	hɔŋ 2	huaŋ 21	xuɔŋ 2	fa_̃ 3	faŋ 2	299
果合一上果曉	215	Chinese etymology	0129 0308	xuo 2	xuǝ 2	xuo 2	xuǝ 2	xo 2	xo 2	xo 2	hǝu 2	fu 21	xo 2	xu 2	фuo 2	fɔ 2	fɔ 21	ho 2  (lit.); he 2	hue 21	xuɔ 2	hu 3		301
遇合一上姥疑	216	Chinese etymology	0124 0941	u 2	u 2	u 2	vu 2	u 2	vu 2	u 2	ǝu 11 (lit.); ŋ 12	ŋ 12	u 2	ǝu 2	u 2	ŋ 2	ŋ 22	ŋɔ 2	ŋou 21	ŋu 2			303
流開三平尤曉	217	Chinese etymology	0128 1606	śiou 11	śiou 11	śiou 11	śiou 1	śiou 11	śiǝu 11	śiôɨ 11	śiöy 11	śiau 11	siôu 11	śiû 11	śiu 11	hiu 11	jau 11	hiu 11	hiu 11	xieu 11	siɨ 1		305
通合三入屋奉	218	Chinese etymology	0126 0774	fu 12	fu 12	fu 12	fǝʔ 42	fu 12	fu 12	fɔʔ 4	voʔ 42	vu 42	fu 4	xǝu 31	фuk 41	fuk 42	fuk 42	hɔk 42; hu 32	hok 42	xuʔ 42	voʔ 42	fu 41	306
通合三去送澄	219	Chinese etymology	0112 2665	c̣uŋ 3	c̣uŋ 3	pfoŋ 3	cuŋ 3	coŋ 3	coŋ 3	cɔuŋ 3	zoŋ 32	ʒ́yoŋ 32	c̣oŋ 31	ʒ́in 32	chuŋ 32	chuŋ 11	čuŋ 32	tiɔŋ 32	toŋ 22	tiɔŋ 32	coŋ 3; zoŋ 32	čiuŋ 3	307
山開三上獼群	220	Chinese etymology	0115 1851	ćian 3	ćiã 3	ćiã 3	ćiɛ 3	ćian 3	ćian 3	ćî̃ 3	ʒ́î 32	ʒ́i 22	ćiẽ 32	ʒ́î̃ 32	ćhɛn 32	khian 3	kin 32	kiã 32; kian 32 (lit.)	kiã 22	yɔŋ 32	ćî 32	kien 3	308
深開三去沁日	221	Chinese etymology	0117 2085	ẓǝn 3	ẓẽ 3	ẓẽ 3	zǝŋ 3	nǝn 3	zǝn 3	lǝn 3	zǝn 32	zaŋ 32	ẓǝn 31	in 32	lan 32	jim 3	jam 32	ʒim 32	im 22	eiŋ 32	zǝŋ 32	žiǝm 3	309
宕開三上養疑	222	Chinese etymology	0111 2362	iaŋ 2	iaŋ 2	iaŋ 2	ia_̃ 2	iaŋ 2	iaŋ 2	iâŋ 2	ńiaŋ 2	ńi 22	ńian 2	ńiaŋ 2	iɔŋ 2	ńiɔŋ 11	jö_ŋ 22	giɔŋ 2	ŋaŋ 21	ŋyɔŋ 2	ńiã 3	niaŋ 2	310
臻合三去問奉	223	Chinese etymology	0118 2043	fǝn 3	fẽ 3	fẽ 3	fǝŋ 3	fǝn 3	fǝn 3	fǝn 3	vǝn 32	vaŋ 32	fǝn 32	ɣuan 32	фun 32	fun 3	fan 32	hun 32	huŋ 32	xouŋ 32	vǝŋ 32		312
宕合一平唐見	224	Chinese etymology	0342 2383	kuaŋ 11	kuaŋ 11	kuaŋ 11	kua_̃ 1	kuaŋ 11	kuaŋ 11	kuâŋ 11	kua_ŋ 11	kuɔ 11	kuan 11	kaŋ 11	kuɔŋ 11	kuɔŋ 11	kuɔŋ 11	kuaŋ 11	kuaŋ 11	kuɔŋ 11	kua_̃ 1	kuaŋ 1	314
通合三平鍾曉	225	Chinese etymology	0343 2717	śyŋ 11	śyŋ 11	śyŋ 11	śyŋ 1	śioŋ 11	śyoŋ 11	śiɔuŋ 11	śioŋ 11	śyɔ 11	śioŋ 11	śin 11	śiuŋ 11	hiuŋ 11	huŋ 11	hiɔŋ 11	hioŋ 11	xyŋ 11			315
效開三上小澄	226	Chinese etymology	0340 1359	c̣au 3	c̣ɔ 3	cau 3	cau 3	cau 3	cau 3	cɔ 3	zä 32	ʒ́iɛ 22	c̣au 31 (lit.); c̣au 32	ʒ́iǝ 32	chɛu 32	chau 3	šiu 32	tiau 32	tiǝu 22	tieu 32	zɔ 32	čiau 3	316
